user_id,session_date,page_views,session_duration_seconds,used_virtual_tryOn,purchased_in_session,region,acquisition_channel
466,2023-12-09,7,37,True,False,US,Direct
466,2024-01-28,8,55,False,False,US,Direct
466,2024-01-31,8,52,False,False,US,Direct
466,2023-11-07,10,663,False,False,US,Direct
466,2023-11-09,13,446,False,False,US,Direct
466,2024-01-31,2,41,True,False,US,Direct
466,2023-10-07,9,193,False,False,US,Direct
466,2024-02-29,8,153,False,False,US,Direct
466,2023-12-09,11,553,False,False,US,Direct
467,2024-02-10,5,569,False,False,US,Google Search
467,2024-02-10,14,129,False,False,US,Google Search
467,2024-06-23,6,317,False,False,US,Google Search
467,2024-06-20,7,249,False,False,US,Google Search
467,2024-02-11,7,35,False,False,US,Google Search
467,2024-02-14,6,19,False,True,US,Google Search
467,2024-02-10,12,368,False,False,US,Google Search
467,2024-02-11,6,27,False,False,US,Google Search
467,2024-05-05,12,280,False,False,US,Google Search
467,2024-02-10,11,63,True,False,US,Google Search
467,2024-03-03,8,75,False,False,US,Google Search
467,2024-06-13,8,377,True,False,US,Google Search
468,2023-10-17,6,11,False,True,US,Social Media
468,2024-01-11,6,36,False,False,US,Social Media
468,2023-06-01,3,176,False,True,US,Social Media
468,2023-10-09,18,68,False,False,US,Social Media
468,2024-01-09,3,299,True,False,US,Social Media
468,2024-01-16,4,170,False,False,US,Social Media
468,2023-05-29,6,400,False,False,US,Social Media
468,2023-10-16,10,686,False,False,US,Social Media
468,2024-01-12,9,227,False,False,US,Social Media
468,2023-05-31,8,326,True,False,US,Social Media
468,2023-05-24,7,201,False,False,US,Social Media
468,2023-10-01,11,271,False,False,US,Social Media
468,2023-10-12,7,80,False,False,US,Social Media
468,2023-10-12,10,523,False,False,US,Social Media
468,2023-10-16,13,16,False,False,US,Social Media
468,2024-01-15,9,173,False,False,US,Social Media
468,2023-05-27,5,60,False,False,US,Social Media
468,2024-01-15,11,27,False,False,US,Social Media
469,2024-12-01,5,11,False,False,Australia,Google Search
469,2024-12-09,7,138,True,True,Australia,Google Search
469,2024-12-08,6,94,False,False,Australia,Google Search
469,2025-08-05,6,68,True,True,Australia,Google Search
469,2025-08-03,5,609,False,False,Australia,Google Search
469,2025-08-02,6,10,False,False,Australia,Google Search
470,2024-10-26,5,291,False,False,US,Direct
471,2025-03-15,12,25,False,False,Australia,Direct
471,2024-12-25,13,71,True,False,Australia,Direct
472,2024-04-14,14,49,True,False,US,Social Media
472,2024-04-13,6,123,False,False,US,Social Media
472,2024-04-13,9,241,False,False,US,Social Media
472,2024-04-15,9,196,False,False,US,Social Media
473,2023-12-03,8,185,True,False,US,Google Search
473,2024-12-17,8,349,True,False,US,Google Search
474,2025-08-17,5,231,False,False,US,Social Media
474,2025-08-11,5,66,False,False,US,Social Media
475,2025-06-30,9,79,False,False,US,Google Search
475,2025-02-09,7,10,False,False,US,Google Search
476,2025-08-17,9,14,False,False,US,Google Search
476,2025-08-16,8,212,False,False,US,Google Search
476,2025-08-16,9,100,False,False,US,Google Search
477,2023-03-18,6,10,False,False,US,Social Media
477,2023-03-16,10,141,False,False,US,Social Media
477,2023-03-24,12,40,False,False,US,Social Media
477,2023-03-18,3,36,False,False,US,Social Media
478,2023-06-24,4,32,True,False,US,Social Media
478,2023-06-28,8,66,False,False,US,Social Media
478,2023-01-10,8,61,False,False,US,Social Media
479,2024-10-21,8,177,True,False,US,Direct
479,2024-04-24,9,291,False,True,US,Direct
479,2024-10-27,9,553,True,False,US,Direct
479,2024-04-14,3,12,True,False,US,Direct
479,2024-10-17,5,353,False,False,US,Direct
479,2024-04-22,13,20,True,False,US,Direct
479,2024-04-22,9,395,True,False,US,Direct
479,2024-05-21,8,104,False,False,US,Direct
479,2024-10-23,8,394,False,False,US,Direct
480,2025-05-11,8,32,False,True,US,Google Search
480,2025-05-10,5,28,False,False,US,Google Search
480,2025-05-10,4,31,False,False,US,Google Search
480,2024-09-28,14,66,False,False,US,Google Search
480,2024-10-04,13,38,False,True,US,Google Search
480,2024-10-02,5,75,True,False,US,Google Search
481,2025-03-29,5,52,True,False,US,Google Search
482,2023-04-30,4,162,False,False,US,Direct
482,2023-05-12,11,465,False,True,US,Direct
482,2023-05-10,10,174,False,False,US,Direct
482,2023-05-12,10,61,False,True,US,Direct
482,2023-05-11,12,53,True,False,US,Direct
482,2023-05-10,9,132,False,False,US,Direct
483,2023-05-16,9,65,False,False,US,Influencer
483,2023-05-07,8,371,False,False,US,Influencer
483,2023-03-18,9,293,True,True,US,Influencer
483,2023-03-18,4,876,False,True,US,Influencer
483,2023-03-17,10,180,False,False,US,Influencer
483,2023-06-15,9,10,False,False,US,Influencer
483,2023-05-15,7,530,False,False,US,Influencer
483,2023-05-14,10,146,False,False,US,Influencer
483,2023-05-15,9,270,False,False,US,Influencer
483,2023-06-15,9,24,False,False,US,Influencer
483,2023-04-03,10,377,False,False,US,Influencer
483,2023-05-17,8,333,True,True,US,Influencer
484,2025-03-22,7,10,False,False,US,Social Media
484,2024-07-14,7,181,False,False,US,Social Media
484,2025-03-20,10,89,False,False,US,Social Media
484,2025-01-20,8,10,False,False,US,Social Media
484,2025-03-27,7,351,True,True,US,Social Media
485,2023-08-10,5,165,False,True,US,Email Marketing
486,2024-11-07,5,10,False,False,US,Google Search
486,2024-06-17,6,364,False,False,US,Google Search
487,2024-07-28,8,203,False,False,US,Google Search
487,2025-07-15,10,330,True,False,US,Google Search
487,2024-12-03,6,38,False,False,US,Google Search
487,2024-11-17,7,300,True,False,US,Google Search
488,2023-12-03,14,207,False,False,US,Direct
488,2023-07-19,5,116,False,False,US,Direct
488,2024-05-23,7,150,True,False,US,Direct
489,2025-08-13,6,173,False,True,US,Social Media
489,2025-08-13,7,496,True,True,US,Social Media
489,2025-08-13,9,71,False,True,US,Social Media
490,2024-01-14,10,43,False,False,Japan,Direct
490,2024-01-15,12,52,False,True,Japan,Direct
490,2024-01-14,6,148,False,False,Japan,Direct
490,2024-07-01,9,49,False,False,Japan,Direct
491,2025-06-27,7,59,True,False,US,Direct
491,2025-06-29,9,107,False,False,US,Direct
491,2025-06-28,11,129,False,False,US,Direct
492,2023-07-23,6,28,False,True,US,Influencer
492,2024-06-29,3,114,False,True,US,Influencer
492,2024-04-02,10,37,False,False,US,Influencer
492,2023-07-21,8,192,False,False,US,Influencer
492,2023-07-06,9,298,False,False,US,Influencer
492,2024-04-04,8,135,False,False,US,Influencer
492,2023-07-22,9,518,False,False,US,Influencer
492,2023-03-16,9,284,False,False,US,Influencer
492,2023-03-20,7,106,False,False,US,Influencer
492,2024-06-13,11,205,False,False,US,Influencer
492,2024-06-27,5,121,False,False,US,Influencer
492,2023-07-22,7,10,False,False,US,Influencer
492,2024-03-16,8,314,False,False,US,Influencer
492,2024-04-01,7,157,False,False,US,Influencer
492,2023-03-12,7,188,False,False,US,Influencer
493,2025-07-01,10,178,False,False,US,Direct
493,2025-08-03,7,231,False,False,US,Direct
493,2025-07-05,10,29,False,False,US,Direct
494,2024-06-23,4,26,False,True,US,Google Search
494,2024-06-13,5,13,False,False,US,Google Search
494,2023-12-12,8,31,False,False,US,Google Search
494,2023-09-13,7,74,False,False,US,Google Search
494,2023-09-08,6,542,False,False,US,Google Search
494,2024-06-20,9,130,False,False,US,Google Search
494,2023-12-15,7,24,False,False,US,Google Search
494,2023-09-08,6,312,False,False,US,Google Search
494,2023-09-09,9,99,False,False,US,Google Search
494,2024-06-22,10,136,True,False,US,Google Search
494,2023-09-08,7,155,True,False,US,Google Search
494,2024-06-23,11,160,False,True,US,Google Search
494,2023-12-28,7,24,False,False,US,Google Search
494,2023-09-11,9,147,False,False,US,Google Search
494,2023-09-08,7,658,False,False,US,Google Search
494,2024-06-22,6,10,False,False,US,Google Search
494,2023-09-08,11,69,False,False,US,Google Search
494,2023-09-12,12,76,False,False,US,Google Search
494,2023-12-27,6,10,False,False,US,Google Search
494,2023-09-10,12,164,True,False,US,Google Search
495,2024-02-22,3,11,False,False,US,Social Media
495,2024-02-18,8,170,False,False,US,Social Media
495,2024-08-20,9,329,False,False,US,Social Media
495,2024-02-18,8,64,False,False,US,Social Media
495,2024-08-25,8,286,False,False,US,Social Media
495,2024-02-19,10,71,False,False,US,Social Media
495,2024-02-17,7,58,False,False,US,Social Media
495,2024-05-12,12,33,False,False,US,Social Media
495,2024-01-24,11,28,True,True,US,Social Media
495,2024-02-17,8,210,True,False,US,Social Media
495,2024-01-21,7,26,False,False,US,Social Media
495,2024-01-14,7,451,True,False,US,Social Media
496,2024-09-22,8,132,True,False,US,Social Media
496,2023-10-19,2,284,False,False,US,Social Media
496,2023-11-19,3,370,True,False,US,Social Media
496,2023-11-19,12,296,False,False,US,Social Media
496,2023-10-21,12,296,False,True,US,Social Media
496,2024-09-24,9,17,True,False,US,Social Media
496,2024-09-22,10,161,True,False,US,Social Media
496,2024-09-24,9,41,False,False,US,Social Media
496,2023-11-16,11,492,False,False,US,Social Media
497,2024-05-12,8,257,False,False,US,Social Media
497,2025-05-17,8,202,False,False,US,Social Media
498,2024-05-30,6,10,True,False,US,Direct
499,2025-06-30,7,285,False,False,US,Direct
499,2025-05-05,7,207,False,True,US,Direct
499,2025-05-03,4,10,True,False,US,Direct
499,2025-05-05,3,35,False,True,US,Direct
499,2025-07-07,9,19,False,False,US,Direct
499,2025-05-05,12,80,False,True,US,Direct
499,2025-05-05,12,123,True,True,US,Direct
499,2025-07-07,10,136,False,False,US,Direct
499,2025-05-04,9,36,False,False,US,Direct
499,2025-07-11,6,57,False,False,US,Direct
499,2025-07-13,16,157,False,False,US,Direct
499,2025-05-03,8,134,False,False,US,Direct
499,2025-05-04,8,160,False,False,US,Direct
499,2025-07-11,8,13,False,False,US,Direct
500,2024-07-10,5,10,True,False,US,Direct
500,2024-07-10,10,141,True,False,US,Direct
500,2024-07-17,5,208,True,False,US,Direct
500,2024-07-15,8,32,False,False,US,Direct
501,2025-02-20,10,329,False,False,US,Social Media
501,2024-12-21,4,61,False,False,US,Social Media
501,2025-02-22,12,74,True,False,US,Social Media
501,2025-02-26,15,184,True,False,US,Social Media
501,2024-12-21,11,189,False,False,US,Social Media
501,2025-02-23,5,237,False,False,US,Social Media
501,2024-12-21,6,83,False,False,US,Social Media
501,2025-02-23,11,381,True,False,US,Social Media
501,2025-02-24,10,10,False,False,US,Social Media
501,2025-02-20,9,107,False,False,US,Social Media
502,2025-01-17,6,417,False,False,US,Influencer
502,2024-03-26,9,109,False,False,US,Influencer
503,2024-09-20,9,391,False,False,US,Social Media
503,2024-11-22,3,10,False,False,US,Social Media
503,2024-09-19,8,59,False,False,US,Social Media
503,2024-09-18,7,61,False,False,US,Social Media
503,2024-09-19,9,32,False,False,US,Social Media
503,2024-11-29,5,81,False,True,US,Social Media
503,2024-11-17,5,285,False,False,US,Social Media
503,2024-11-23,8,75,False,False,US,Social Media
503,2024-09-21,10,10,False,True,US,Social Media
503,2024-11-29,5,643,False,True,US,Social Media
504,2025-05-03,14,36,False,False,US,Google Search
504,2025-04-06,5,93,True,True,US,Google Search
504,2025-04-06,5,139,False,True,US,Google Search
504,2025-04-30,14,177,False,False,US,Google Search
504,2025-05-05,11,15,False,False,US,Google Search
504,2025-04-06,8,690,False,True,US,Google Search
505,2025-07-17,14,211,False,False,US,Google Search
505,2025-04-10,12,367,False,False,US,Google Search
505,2024-11-07,6,46,False,False,US,Google Search
505,2025-02-14,12,288,True,False,US,Google Search
506,2025-01-24,14,436,False,False,US,Email Marketing
506,2025-02-03,8,194,False,False,US,Email Marketing
507,2023-05-19,5,10,True,False,US,Email Marketing
508,2024-12-13,9,10,False,False,US,Google Search
508,2025-01-15,13,460,False,False,US,Google Search
508,2024-11-14,12,525,True,False,US,Google Search
508,2024-12-13,10,345,False,False,US,Google Search
508,2025-04-01,7,471,False,False,US,Google Search
508,2025-03-24,6,117,False,False,US,Google Search
508,2024-11-15,7,378,False,False,US,Google Search
508,2024-11-16,9,20,False,False,US,Google Search
508,2025-01-16,16,115,False,True,US,Google Search
508,2025-01-14,3,105,False,False,US,Google Search
508,2024-11-16,11,13,True,False,US,Google Search
508,2024-11-16,6,258,True,False,US,Google Search
508,2025-02-24,12,300,False,False,US,Google Search
508,2025-05-04,10,23,False,False,US,Google Search
508,2024-12-16,6,49,True,False,US,Google Search
508,2024-12-06,14,193,False,False,US,Google Search
508,2025-03-25,9,346,False,False,US,Google Search
508,2025-01-13,7,21,False,False,US,Google Search
508,2025-01-08,7,45,True,False,US,Google Search
508,2025-05-07,9,355,True,False,US,Google Search
509,2025-04-19,14,121,False,False,US,Direct
510,2025-06-14,5,64,True,True,US,Email Marketing
510,2024-07-21,12,17,False,False,US,Email Marketing
510,2024-07-26,9,196,False,True,US,Email Marketing
510,2025-06-11,13,62,True,False,US,Email Marketing
510,2025-06-04,7,42,True,False,US,Email Marketing
510,2024-07-23,4,352,False,False,US,Email Marketing
511,2023-11-18,9,200,False,True,US,Email Marketing
511,2023-11-15,6,105,False,False,US,Email Marketing
511,2024-01-16,6,218,False,False,US,Email Marketing
511,2024-01-12,8,64,False,False,US,Email Marketing
511,2024-01-22,5,10,False,True,US,Email Marketing
511,2024-01-20,5,10,False,False,US,Email Marketing
511,2024-01-13,13,100,False,False,US,Email Marketing
511,2024-01-16,10,54,False,False,US,Email Marketing
512,2025-08-12,9,165,True,False,US,Direct
512,2025-08-15,13,148,False,True,US,Direct
512,2025-08-14,4,396,True,False,US,Direct
512,2025-08-12,8,744,False,False,US,Direct
513,2024-11-18,10,62,False,True,US,Google Search
513,2024-11-14,11,31,False,False,US,Google Search
513,2024-11-10,7,107,False,False,US,Google Search
513,2025-06-27,11,146,False,False,US,Google Search
513,2024-11-10,6,25,True,False,US,Google Search
513,2025-06-21,9,162,False,False,US,Google Search
513,2025-06-26,7,25,False,False,US,Google Search
513,2025-07-28,9,443,False,False,US,Google Search
513,2025-06-29,5,39,False,True,US,Google Search
513,2025-07-24,9,79,False,False,US,Google Search
513,2025-06-17,9,263,False,False,US,Google Search
513,2025-06-28,6,49,False,False,US,Google Search
513,2025-06-29,5,47,True,True,US,Google Search
513,2024-11-17,8,577,False,False,US,Google Search
513,2025-06-29,15,90,False,True,US,Google Search
513,2024-11-14,6,349,True,False,US,Google Search
513,2025-07-28,7,122,False,False,US,Google Search
513,2025-07-29,5,384,False,True,US,Google Search
514,2024-10-06,12,172,False,False,US,Social Media
514,2024-02-27,6,44,False,False,US,Social Media
514,2023-04-17,4,28,False,False,US,Social Media
514,2024-10-15,8,357,False,False,US,Social Media
515,2025-06-19,7,30,False,False,US,Social Media
515,2025-06-19,9,277,True,False,US,Social Media
515,2025-06-23,10,261,False,True,US,Social Media
515,2025-06-23,4,95,True,True,US,Social Media
516,2023-06-25,10,42,False,False,France,Google Search
516,2023-06-03,11,284,True,False,France,Google Search
516,2023-05-30,5,51,False,False,France,Google Search
516,2023-06-30,4,10,False,False,France,Google Search
516,2023-07-01,5,113,True,False,France,Google Search
516,2023-06-05,14,69,False,True,France,Google Search
516,2023-07-05,3,481,False,True,France,Google Search
516,2023-06-02,8,111,False,False,France,Google Search
516,2023-06-04,10,141,False,False,France,Google Search
516,2023-06-03,7,75,False,False,France,Google Search
517,2024-01-29,12,64,False,False,US,Google Search
517,2024-01-26,14,385,True,False,US,Google Search
517,2023-10-11,5,499,False,False,US,Google Search
518,2024-06-23,9,45,True,False,US,Social Media
518,2023-06-14,9,55,False,False,US,Social Media
518,2024-04-03,5,370,False,False,US,Social Media
519,2025-06-30,7,116,True,False,US,Direct
520,2025-01-02,8,518,False,False,US,Influencer
521,2025-01-30,8,26,False,False,US,Direct
522,2024-11-05,9,610,False,False,US,Social Media
523,2025-01-21,5,784,True,False,US,Influencer
523,2025-08-05,9,228,False,False,US,Influencer
523,2023-08-15,10,40,False,False,US,Influencer
523,2024-10-08,8,231,False,False,US,Influencer
524,2024-12-19,5,124,False,False,US,Direct
524,2023-10-11,10,43,False,False,US,Direct
524,2024-09-25,9,314,False,False,US,Direct
524,2024-12-20,8,269,False,False,US,Direct
524,2023-10-12,5,291,False,True,US,Direct
524,2024-12-10,4,187,False,False,US,Direct
524,2023-10-12,7,144,False,True,US,Direct
524,2023-10-11,10,90,False,False,US,Direct
524,2024-10-11,7,199,False,True,US,Direct
524,2024-10-11,14,763,False,True,US,Direct
524,2024-10-11,9,123,False,True,US,Direct
524,2024-12-22,6,470,False,True,US,Direct
524,2023-10-12,15,1008,False,True,US,Direct
524,2024-10-10,11,75,False,False,US,Direct
524,2023-10-12,9,10,False,True,US,Direct
524,2024-12-22,8,107,True,True,US,Direct
524,2024-10-04,9,248,False,False,US,Direct
524,2024-12-16,5,42,False,False,US,Direct
524,2023-10-11,9,43,True,False,US,Direct
524,2024-09-08,7,196,True,False,US,Direct
525,2024-03-18,11,11,False,True,US,Google Search
525,2023-10-18,7,493,False,True,US,Google Search
526,2024-09-19,5,26,False,False,US,Google Search
527,2025-01-28,6,181,False,False,US,Direct
527,2023-12-25,8,309,False,False,US,Direct
528,2025-03-11,5,155,False,False,US,Social Media
528,2025-01-04,8,170,False,True,US,Social Media
528,2025-03-21,10,118,True,True,US,Social Media
528,2025-01-04,11,119,True,True,US,Social Media
528,2025-05-24,10,127,False,False,US,Social Media
528,2025-03-21,8,39,False,True,US,Social Media
528,2025-05-27,7,63,False,True,US,Social Media
